Time,Breathing
0.01645115,0
0.01659469,0
0.01659469,0
0.01659469,0
0.01659469,0
0.01659477,0
0.01659477,0
0.01659554,0
0.01659554,0
0.01659373,0
0.01659373,0
0.01659411,0
0.01659411,0
0.01659531,0
0.01659531,0
0.01659531,0
0.01659531,0
0.01659665,0
0.01659665,0
0.01659535,0
0.01659535,0
0.01659535,0
0.01659535,0
0.01664251,0
0.01664251,0
0.01659559,0
0.01659559,0
0.01659391,0
0.01659391,0
0.01659391,0
0.01659391,0
0.01659495,0
0.01659495,0
0.01659279,0
0.01659279,0
0.01659279,0
0.01659279,0
0.01659311,0
0.01659311,0
0.01659495,0
0.01659495,0
0.01659485,0
0.01659485,0
0.01659534,0
0.01659534,0
0.01659512,0
0.01659512,0
0.01659448,0
0.01659448,0
0.01659448,0
0.01659448,0
0.01659411,0
0.01659411,0
0.01659402,0
0.01659402,0
0.01659471,0
0.01659471,0
0.01659471,0
0.01659471,0
0.01659462,0
0.01659462,0
0.01659462,0
0.01659462,0
0.01659331,0
0.01659331,0
0.01659551,0
0.01659551,0
0.01659551,0
0.01659551,0
0.01659574,0
0.01659574,0
0.01659574,0
0.01659574,0
0.01659471,0
0.01659471,0
0.01659457,0
0.01659457,0
0.01659457,0
0.01659457,0
0.01659642,0
0.01659642,0
0.01659478,0
0.01659478,0
0.01659478,0
0.01659478,0
0.01455696,0
0.01455696,0
0.01659163,0
0.01659163,0
0.01659163,0
0.01659163,0
0.01659584,0
0.01659584,0
0.01659416,0
0.01659416,0
0.01659715,0
0.01659715,0
0.01659715,0
0.01659715,0
0.01659516,0
0.01659516,0
0.01659481,0
0.01659481,0
0.01659481,0
0.01659481,0
0.01659442,0
0.01659442,0
0.01659424,0
0.01659424,0
0.01659453,0
0.01659453,0
0.01659453,0
0.01659453,0
0.01659449,0
0.01659449,0
0.01659616,0
0.01659616,0
0.01659436,0
0.01659436,0
0.01659436,0
0.01659436,0
0.01659264,0
0.01659264,0
0.0165957,0
0.0165957,0
0.01665464,0
0.01665464,0
0.01665464,0
0.01665464,0
0.01659498,0
0.01659498,0
0.01659296,0
0.01659296,0
0.01659296,0
0.01659296,0
0.01659588,0
0.01659588,0
0.01659675,0
0.01659675,0
0.01659531,0
0.01659531,0
0.01659628,0
0.01659628,0
0.0165917,0
0.0165917,0
0.01661736,0
0.01661736,0
0.01659921,0
0.01659921,0
0.01659921,0
0.01659921,0
0.0165995,0
0.0165995,0
0.01659904,0
0.01659904,0
0.01659904,0
0.01659904,0
0.0165989,0
0.0165989,0
0.01659944,0
0.01659944,0
0.01659784,0
0.01659784,0
0.01659768,0
0.01659768,0
0.01660006,0
0.01660006,0
0.01659839,0
0.01659839,0
0.01659839,0
0.01659839,0
0.01660084,0
0.01660084,0
0.01659853,0
0.01659853,0
0.01659853,0
0.01659853,0
0.01660127,0
0.01660127,0
0.01660087,0
0.01660087,0
0.0165983,0
0.0165983,0
0.01671181,0
0.01671181,0
0.01671181,0
0.01671181,0
0.01659984,0
0.01659984,0
0.01659984,0
0.01659984,0
0.01659958,0
0.01659958,0
0.01659595,0
0.01659595,0
0.01659595,0
0.01659595,0
0.01659967,0
0.01659967,0
0.01659829,0
0.01659829,0
0.01641362,0
0.01641362,0
0.01660012,0
0.01660012,0
0.0166006,0
0.0166006,0
0.0166006,0
0.0166006,0
0.01660015,0
0.01660015,0
0.0165968,0
0.0165968,0
0.01659915,0
0.01659915,0
0.01659971,0
0.01659971,0
0.01659849,0
0.01659849,0
0.01659849,0
0.01659849,0
0.01659922,0
0.01659922,0
0.01659948,0
0.01659948,0
0.0165992,0
0.0165992,0
0.0165992,0
0.0165992,0
0.01660142,0
0.01660142,0
0.01660136,0
0.01660136,0
0.01659752,0
0.01659752,0
0.01659746,0
0.01659746,0
0.01659816,0
0.01659816,0
0.01659816,0
0.01659816,0
0.016602,0
0.016602,0
0.0165998,0
0.0165998,0
0.01660007,0
0.01660007,0
0.01660007,0
0.01660007,0
0.01659909,0
0.01659909,0
0.01660061,0
0.01660061,0
0.01659858,0
0.01659858,0
0.01659858,0
0.01659858,0
0.01696471,0
0.01696471,0
0.0166005,0
0.0166005,0
0.01659909,0
0.01659909,0
0.01659901,0
0.01659901,0
0.01659901,0
0.01659901,0
0.01659758,0
0.01659758,0
0.01660132,0
0.01660132,0
0.01660132,0
0.01660132,0
0.01659835,0
0.01659835,0
0.01660121,0
0.01660121,0
0.01660023,0
0.01660023,0
0.01659901,0
0.01659901,0
0.01655379,0
0.01655379,0
0.01659999,0
0.01659999,0
0.01659983,0
0.01659983,0
0.01659983,0
0.01659983,0
0.0165978,0
0.0165978,0
0.01659945,0
0.01659945,0
0.01681085,0
0.01681085,0
0.01659914,0
0.01659914,0
0.01660097,0
0.01660097,0
0.01660136,0
0.01660136,0
0.01660382,0
0.01660382,0
0.01660382,0
0.01660382,0
0.0165989,0
0.0165989,0
0.01659932,0
0.01659932,0
0.01659911,0
0.01659911,0
0.01660001,0
0.01660001,0
0.0166004,0
0.0166004,0
0.0166004,0
0.0166004,0
0.01659936,0
0.01659936,0
0.01660009,0
0.01660009,0
0.01660009,0
0.01660009,0
0.01659928,0
0.01659928,0
0.01659622,0
0.01659622,0
0.01659995,0
0.01659995,0
0.01659995,0
0.01659995,0
0.01659995,0
0.01659995,0
0.01660112,0
0.01660112,0
0.01671864,0
0.01671864,0
0.01671864,0
0.01671864,0
0.01659944,0
0.01659944,0
0.01659999,0
0.01659999,0
0.01659863,0
0.01659863,0
0.01659863,0
0.01659863,0
0.016597,0
0.016597,0
0.01659931,0
0.01659931,0
0.01660158,0
0.01660158,0
0.01659081,0
0.01659081,0
0.01659081,0
0.01659081,0
0.01659906,0
0.01659906,0
0.01659906,0
0.01659906,0
0.01660148,0
0.01660148,0
0.01659705,0
0.01659705,0
0.01659705,0
0.01659705,0
0.01660115,0
0.01660115,0
0.01660243,0
0.01660243,0
0.01660243,0
0.01660243,0
0.01643053,0
0.01643053,0
0.01643053,0
0.01643053,0
0.0166002,0
0.0166002,0
0.01659966,0
0.01659966,0
0.01659944,0
0.01659944,0
0.01659944,0
0.01659944,0
0.01660162,0
0.01660162,0
0.01659767,0
0.01659767,0
0.01659767,0
0.01659767,0
0.01660038,0
0.01660038,0
0.01660038,0
0.01660038,0
0.01659933,0
0.01659933,0
0.0165999,0
0.0165999,0
0.01659843,0
0.01659843,0
0.01659907,0
0.01659907,0
0.01659976,0
0.01659976,0
0.01659976,0
0.01659976,0
0.01609899,0
0.01609899,0
0.01659755,0
0.01659755,0
0.01659755,0
0.01659755,0
0.01658983,0
0.01658983,0
0.0165867,0
0.0165867,0
0.0165867,0
0.0165867,0
0.01658789,0
0.01658789,0
0.01658764,0
0.01658764,0
0.01658764,0
0.01658764,0
0.01658926,0
0.01658926,0
0.01658733,0
0.01658733,0
0.01658733,0
0.01658733,0
0.01658945,0
0.01658945,0
0.01658635,0
0.01658635,0
0.01658943,0
0.01658943,0
0.01658943,0
0.01658943,0
0.01658695,0
0.01658695,0
0.01658831,0
0.01658831,0
0.01658766,0
0.01658766,0
0.01658902,0
0.01658902,0
0.01658902,0
0.01658902,0
0.01658783,0
0.01658783,0
0.01658808,0
0.01658808,0
0.01658912,0
0.01658912,0
0.01658809,0
0.01658809,0
0.01658886,0
0.01658886,0
0.01658741,0
0.01658741,0
0.01658741,0
0.01658741,0
0.01658718,0
0.01658718,0
0.01658671,0
0.01658671,0
0.01658671,0
0.01658671,0
0.01658556,0
0.01658556,0
0.0165887,0
0.0165887,0
0.01658759,0
0.01658759,0
0.01658664,0
0.01658664,0
0.01658797,0
0.01658797,0
0.01658797,0
0.01658797,0
0.01659405,0
0.01659405,0
0.01446662,0
0.01446662,0
0.01446662,0
0.01446662,0
0.01659337,0
0.01659337,0
0.01659337,0
0.01659337,0
0.01659697,0
0.01659697,0
0.01651489,0
0.01651489,0
0.01659552,0
0.01659552,0
0.01659448,0
0.01659448,0
0.01659387,0
0.01659387,0
0.01659387,0
0.01659387,0
0.01675729,0
0.01675729,0
0.01659523,0
0.01659523,0
0.01659476,0
0.01659476,0
0.01659412,0
0.01659412,0
0.01659412,0
0.01659412,0
0.01659639,0
0.01659639,0
0.01659639,0
0.01659639,0
0.01659481,0
0.01659481,0
0.01659564,0
0.01659564,0
0.01659421,0
0.01659421,0
0.01659421,0
0.01659421,0
0.01659373,0
0.01659373,0
0.01659543,0
0.01659543,0
0.01659543,0
0.01659543,0
0.01659491,0
0.01659491,0
0.01659491,0
0.01659491,0
0.01659409,0
0.01659409,0
0.016594,0
0.016594,0
0.0165487,0
0.0165487,0
0.01664083,0
0.01664083,0
0.01660483,0
0.01660483,0
0.01659681,0
0.01659681,0
0.01659264,0
0.01659264,0
0.01659654,0
0.01659654,0
0.01659505,0
0.01659505,0
0.01659505,0
0.01659505,0
0.0165954,0
0.0165954,0
0.01659323,0
0.01659323,0
0.01659323,0
0.01659323,0
0.01659397,0
0.01659397,0
0.01659528,0
0.01659528,0
0.01659426,0
0.01659426,0
0.01659492,0
0.01659492,0
0.0165949,0
0.0165949,0
0.0165949,0
0.0165949,0
0.01659275,0
0.01659275,0
0.01659416,0
0.01659416,0
0.01659416,0
0.01659416,0
0.01659427,0
0.01659427,0
0.01659421,0
0.01659421,0
0.01659488,0
0.01659488,0
0.01659577,0
0.01659577,0
0.01659247,0
0.01659247,0
0.01659482,0
0.01659482,0
0.01659383,0
0.01659383,0
0.01644288,0
0.01644288,0
0.01659447,0
0.01659447,0
0.01659447,0
0.01659447,0
0.01659466,0
0.01659466,0
0.01659466,0
0.01659466,0
0.01659821,0
0.01659821,0
0.01659639,0
0.01659639,0
0.01659639,0
0.01659639,0
0.01659324,0
0.01659324,0
0.01659595,0
0.01659595,0
0.01659595,0
0.01659595,0
0.01659659,0
0.01659659,0
0.01659653,0
0.01659653,0
0.01659653,0
0.01659653,0
0.01659375,0
0.01659375,0
0.01659409,0
0.01659409,0
0.01659409,0
0.01659409,0
0.01659657,0
0.01659657,0
0.01659721,0
0.01659721,0
0.01659574,0
0.01659574,0
0.01659806,0
0.01659806,0
0.01659806,0
0.01659806,0
0.01659586,0
0.01659586,0
0.0165941,0
0.0165941,0
0.0165941,0
0.0165941,0
0.01659933,0
0.01659933,0
0.01659581,0
0.01659581,0
0.01659581,0
0.01659581,0
0.01659377,0
0.01659377,0
0.01659408,0
0.01659408,0
0.01659624,0
0.01659624,0
0.01659624,0
0.01659624,0
0.01659624,0
0.01659624,0
0.01659624,0
0.01659624,0
0.01659741,0
0.01659741,0
0.01659741,0
0.01659741,0
0.01659734,0
0.01659734,0
0.01659879,0
0.01659879,0
0.01659879,0
0.01659879,0
0.01659618,0
0.01659618,0
0.01659588,0
0.01659588,0
0.01659949,0
0.01659949,0
0.01659469,0
0.01659469,0
0.01659709,0
0.01659709,0
0.01659615,0
0.01659615,0
0.01659555,0
0.01659555,0
0.01659464,0
0.01659464,0
0.01659725,0
0.01659725,0
0.01659725,0
0.01659725,0
0.01659732,0
0.01659732,0
0.01659596,0
0.01659596,0
0.0165955,0
0.0165955,0
0.01659438,0
0.01659438,0
0.01659438,0
0.01659438,0
0.01659657,0
0.01659657,0
0.01659715,0
0.01659715,0
0.01659525,0
0.01659525,0
0.01659724,0
0.01659724,0
0.01659724,0
0.01659724,0
0.01659448,0
0.01659448,0
0.01659784,0
0.01659784,0
0.01659655,0
0.01659655,0
0.01659779,0
0.01659779,0
0.01659621,0
0.01659621,0
0.01659621,0
0.01659621,0
0.01659685,0
0.01659685,0
0.01659422,0
0.01659422,0
0.01659422,0
0.01659422,0
0.01659681,0
0.01659681,0
0.01659563,0
0.01659563,0
0.01659688,0
0.01659688,0
0.01659688,0
0.01659688,0
0.0165962,0
0.0165962,0
0.01659392,0
0.01659392,0
0.01659392,0
0.01659392,0
0.01640646,0
0.01640646,0
0.01659474,0
0.01659474,0
0.01659474,0
0.01659474,0
0.01659778,0
0.01659778,0
0.01659722,0
0.01659722,0
0.01659722,0
0.01659722,0
0.01659815,0
0.01659815,0
0.0165971,0
0.0165971,0
0.01659461,0
0.01659461,0
0.01659461,0
0.01659461,0
0.01659533,0
0.01659533,0
0.01659545,0
0.01659545,0
0.01659545,0
0.01659545,0
0.01659616,0
0.01659616,0
0.01659751,0
0.01659751,0
0.01659525,0
0.01659525,0
0.01659525,0
0.01659525,0
0.01659583,0
0.01659583,0
0.01659694,0
0.01659694,0
0.01659694,0
0.01659694,0
0.01659504,0
0.01659504,0
0.01659884,0
0.01659884,0
0.01659696,0
0.01659696,0
0.01659696,0
0.01659696,0
0.01659686,0
0.01659686,0
0.01659556,0
0.01659556,0
0.01659547,0
0.01659547,0
0.01659592,0
0.01659592,0
0.01659622,0
0.01659622,0
0.01659622,0
0.01659622,0
0.01659631,0
0.01659631,0
0.01659558,0
0.01659558,0
0.0165956,0
0.0165956,0
0.0165956,0
0.0165956,0
0.0165966,0
0.0165966,0
0.01659519,0
0.01659519,0
0.01659711,0
0.01659711,0
0.01659711,0
0.01659711,0
0.01659691,0
0.01659691,0
0.01659678,0
0.01659678,0
0.01659629,0
0.01659629,0
0.01659496,0
0.01659496,0
0.01659705,0
0.01659705,0
0.01659737,0
0.01659737,0
0.01659737,0
0.01659737,0
0.01659685,0
0.01659685,0
0.01659506,0
0.01659506,0
0.01659506,0
0.01659506,0
0.01659591,0
0.01659591,0
0.01659481,0
0.01659481,0
0.01659532,0
0.01659532,0
0.01659532,0
0.01659532,0
0.0165965,0
0.0165965,0
0.01657742,0
0.01657742,0
0.01661497,0
0.01661497,0
0.01659627,0
0.01659627,0
0.01659536,0
0.01659536,0
0.01660043,0
0.01660043,0
0.01659706,0
0.01659706,0
0.01659706,0
0.01659706,0
0.01660571,0
0.01660571,0
0.01660571,0
0.01660571,0
0.01660518,0
0.01660518,0
0.01660518,0
0.01660518,0
0.01660509,0
0.01660509,0
0.01660509,0
0.01660509,0
0.01660492,0
0.01660492,0
0.01660542,0
0.01660542,0
0.01660422,0
0.01660422,0
0.01660614,0
0.01660614,0
0.01660614,0
0.01660614,0
0.01660593,0
0.01660593,0
0.01660593,0
0.01660593,0
0.01660465,0
0.01660465,0
0.01660571,0
0.01660571,0
0.01660571,0
0.01660571,0
0.01660544,0
0.01660544,0
0.01660399,0
0.01660399,0
0.01660399,0
0.01660399,0
0.0166051,0
0.0166051,0
0.0166067,0
0.0166067,0
0.0166067,0
0.0166067,0
0.01660601,0
0.01660601,0
0.01660581,0
0.01660581,0
0.01660502,0
0.01660502,0
0.01660542,0
0.01660542,0
0.01660695,0
0.01660695,0
0.01660695,0
0.01660695,0
0.01612443,0
0.01612443,0
0.01660574,0
0.01660574,0
0.01660574,0
0.01660574,0
0.01651787,0
0.01651787,0
0.0165888,0
0.0165888,0
0.0165888,0
0.0165888,0
0.01658853,0
0.01658853,0
0.0165884,0
0.0165884,0
0.016588,0
0.016588,0
0.016588,0
0.016588,0
0.01659065,0
0.01659065,0
0.01659037,0
0.01659037,0
0.01659037,0
0.01659037,0
0.01658841,0
0.01658841,0
0.01658796,0
0.01658796,0
0.01658796,0
0.01658796,0
0.0165876,0
0.0165876,0
0.01658877,0
0.01658877,0
0.01659006,0
0.01659006,0
0.01659006,0
0.01659006,0
0.01659075,0
0.01659075,0
0.01658715,0
0.01658715,0
0.01658807,0
0.01658807,0
0.01658922,0
0.01658922,0
0.01658645,0
0.01658645,0
0.01658804,0
0.01658804,0
0.0165874,0
0.0165874,0
0.0165874,0
0.0165874,0
0.01659944,0
0.01659944,0
0.01660063,0
0.01660063,0
0.01660063,0
0.01660063,0
0.01653586,0
0.01653586,0
0.01653586,0
0.01653586,0
0.01660115,0
0.01660115,0
0.0165968,0
0.0165968,0
0.01659835,0
0.01659835,0
0.01660017,0
0.01660017,0
0.01660017,0
0.01660017,0
0.01660054,0
0.01660054,0
0.01660134,0
0.01660134,0
0.01659774,0
0.01659774,0
0.01660016,0
0.01660016,0
0.01659874,0
0.01659874,0
0.01660195,0
0.01660195,0
0.01660195,0
0.01660195,0
0.01660109,0
0.01660109,0
0.01660009,0
0.01660009,0
0.01660009,0
0.01660009,0
0.01659727,0
0.01659727,0
0.01659929,0
0.01659929,0
0.01659937,0
0.01659937,0
0.01660067,0
0.01660067,0
0.01659973,0
0.01659973,0
0.01659742,0
0.01659742,0
0.01660136,0
0.01660136,0
0.01659969,0
0.01659969,0
0.01660104,0
0.01660104,0
0.01659978,0
0.01659978,0
0.01659978,0
0.01659978,0
0.01660065,0
0.01660065,0
0.01659912,0
0.01659912,0
0.01660059,0
0.01660059,0
0.01660001,0
0.01660001,0
0.01660105,0
0.01660105,0
0.01660198,0
0.01660198,0
0.01659717,0
0.01659717,0
0.01659941,0
0.01659941,0
0.01658854,0
0.01658854,0
0.01658888,0
0.01658888,0
0.01658888,0
0.01658888,0
0.01658987,0
0.01658987,0
0.01658714,0
0.01658714,0
0.01658714,0
0.01658714,0
0.01653877,0
0.01653877,0
0.01653877,0
0.01653877,0
0.0165891,0
0.0165891,0
0.0165891,0
0.0165891,0
0.01658974,0
0.01658974,0
0.01658974,0
0.01658974,0
0.01658772,0
0.01658772,0
0.01658984,0
0.01658984,0
0.01658984,0
0.01658984,0
0.01830815,0
0.01830815,0
0.01658929,0
0.01658929,0
0.01658766,0
0.01658766,0
0.01658827,0
0.01658827,0
0.01658966,0
0.01658966,0
0.01658966,0
0.01658966,0
0.0165877,0
0.0165877,0
0.01658727,0
0.01658727,0
0.01658801,0
0.01658801,0
0.01659258,0
0.01659258,0
0.01659159,0
0.01659159,0
0.01658734,0
0.01658734,0
0.01658734,0
0.01658734,0
0.01659915,0
0.01659915,0
0.01659915,0
0.01659915,0
0.01643991,0
0.01643991,0
0.01676007,0
0.01676007,0
0.01676383,0
0.01676383,0
0.01660002,0
0.01660002,0
0.01660002,0
0.01660002,0
0.01660081,0
0.01660081,0
0.0166006,0
0.0166006,0
0.0166006,0
0.0166006,0
0.01660092,0
0.01660092,0
0.01660092,0
0.01660092,0
0.01660004,0
0.01660004,0
0.01659991,0
0.01659991,0
0.01659979,0
0.01659979,0
0.01660118,0
0.01660118,0
0.0166007,0
0.0166007,0
0.01660161,0
0.01660161,0
0.01660161,0
0.01660161,0
0.01659992,0
0.01659992,0
0.01660149,0
0.01660149,0
0.01660211,0
0.01660211,0
0.01660211,0
0.01660211,0
0.01660177,0
0.01660177,0
0.01659876,0
0.01659876,0
0.01660121,0
0.01660121,0
0.01660121,0
0.01660121,0
0.01660145,0
0.01660145,0
0.01659817,0
0.01659817,0
0.01660043,0
0.01660043,0
0.01660061,0
0.01660061,0
0.01659841,0
0.01659841,0
0.01659965,0
0.01659965,0
0.01659965,0
0.01659965,0
0.01660182,0
0.01660182,0
0.01659996,0
0.01659996,0
0.01659996,0
0.01659996,0
0.01660144,0
0.01660144,0
0.01659923,0
0.01659923,0
0.01660083,0
0.01660083,0
0.01659989,0
0.01659989,0
0.01660091,0
0.01660091,0
0.01660223,0
0.01660223,0
0.01660223,0
0.01660223,0
0.01660273,0
0.01660273,0
0.01660135,0
0.01660135,0
0.01660135,0
0.01660135,0
0.01660012,0
0.01660012,0
0.01659913,0
0.01659913,0
0.01659896,0
0.01659896,0
0.01659896,0
0.01659896,0
0.0165968,0
0.0165968,0
0.0165968,0
0.0165968,0
0.01659507,0
0.01659507,0
0.01659883,0
0.01659883,0
0.01659883,0
0.01659883,0
0.01659731,0
0.01659731,0
0.01659731,0
0.01659731,0
0.0165978,0
0.0165978,0
0.01659854,0
0.01659854,0
0.01659854,0
0.01659854,0
0.01680566,0
0.01680566,0
0.01659774,0
0.01659774,0
0.01659895,0
0.01659895,0
0.0165916,0
0.0165916,0
0.01659824,0
0.01659824,0
0.01659962,0
0.01659962,0
0.01659935,0
0.01659935,0
0.01659966,0
0.01659966,0
0.01659966,0
0.01659966,0
0.01659792,0
0.01659792,0
0.01659799,0
0.01659799,0
0.01659938,0
0.01659938,0
0.01659879,0
0.01659879,0
0.01658506,0
0.01658506,0
0.01658424,0
0.01658424,0
0.01658245,0
0.01658245,0
0.01658245,0
0.01658245,0
0.01659323,0
0.01659323,0
0.01659323,0
0.01659323,0
0.01658429,0
0.01658429,0
0.01658298,0
0.01658298,0
0.01658345,0
0.01658345,0
0.01658345,0
0.01658345,0
0.01658438,0
0.01658438,0
0.01658946,0
0.01658946,0
0.01658946,0
0.01658946,0
0.01658864,0
0.01658864,0
0.01658401,0
0.01658401,0
0.01658566,0
0.01658566,0
0.01658566,0
0.01658566,0
0.01658489,0
0.01658489,0
0.01658483,0
0.01658483,0
0.01658483,0
0.01658483,0
0.01658421,0
0.01658421,0
0.0163069,0
0.0163069,0
0.01658432,0
0.01658432,0
0.01656928,0
0.01656928,0
0.01658462,0
0.01658462,0
0.01658669,0
0.01658669,0
0.01658669,0
0.01658669,0
0.01658389,0
0.01658389,0
0.01658428,0
0.01658428,0
0.01658306,0
0.01658306,0
0.01658306,0
0.01658306,0
0.01658299,0
0.01658299,0
0.01658676,0
0.01658676,0
0.01659446,0
0.01659446,0
0.01659446,0
0.01659446,0
0.01658249,0
0.01658249,0
0.01658501,0
0.01658501,0
0.01658501,0
0.01658501,0
0.01658318,0
0.01658318,0
0.01658335,0
